CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/1064.py
MEM 47.343750 1745297048.9189
MEM 47.343750 1745297048.9201
MEM 47.343750 1745297048.9213
MEM 47.343750 1745297048.9225
MEM 47.343750 1745297048.9238
MEM 47.500000 1745297048.9249
MEM 47.500000 1745297048.9261
MEM 47.500000 1745297048.9273
MEM 47.500000 1745297048.9284
MEM 47.500000 1745297048.9296
MEM 47.500000 1745297048.9310
MEM 47.500000 1745297048.9323
MEM 47.500000 1745297048.9334
MEM 47.500000 1745297048.9345
MEM 47.500000 1745297048.9357
MEM 47.500000 1745297048.9368
MEM 47.500000 1745297048.9405
MEM 47.500000 1745297048.9417
MEM 47.500000 1745297048.9432
MEM 47.500000 1745297048.9445
MEM 47.500000 1745297048.9456
MEM 47.500000 1745297048.9468
MEM 47.500000 1745297048.9480
MEM 47.500000 1745297048.9491
MEM 47.500000 1745297048.9503
MEM 47.500000 1745297048.9514
MEM 47.500000 1745297048.9528
MEM 47.500000 1745297048.9540
MEM 47.500000 1745297048.9551
MEM 47.500000 1745297048.9563
MEM 47.500000 1745297048.9576
MEM 47.500000 1745297048.9599
MEM 47.500000 1745297048.9611
MEM 47.500000 1745297048.9623
MEM 47.500000 1745297048.9638
MEM 47.500000 1745297048.9649
MEM 47.500000 1745297048.9675
MEM 47.500000 1745297048.9687
MEM 47.500000 1745297048.9698
MEM 47.656250 1745297048.9710
MEM 47.968750 1745297048.9722
MEM 47.968750 1745297048.9736
MEM 48.125000 1745297048.9766
MEM 48.125000 1745297048.9778
MEM 48.125000 1745297048.9790
MEM 48.125000 1745297048.9803
MEM 48.281250 1745297048.9815
MEM 48.437500 1745297048.9827
MEM 48.593750 1745297048.9838
MEM 48.593750 1745297048.9850
MEM 48.593750 1745297048.9862
MEM 48.593750 1745297048.9874
MEM 48.593750 1745297048.9887
MEM 48.593750 1745297048.9898
MEM 48.593750 1745297048.9916
MEM 48.593750 1745297048.9928
MEM 48.750000 1745297048.9939
MEM 48.750000 1745297048.9955
MEM 48.906250 1745297048.9987
MEM 48.906250 1745297048.9999
MEM 48.906250 1745297049.0011
MEM 48.906250 1745297049.0022
MEM 48.906250 1745297049.0034
MEM 49.062500 1745297049.0046
MEM 49.062500 1745297049.0058
MEM 49.062500 1745297049.0069
MEM 49.062500 1745297049.0095
MEM 51.718750 1745297049.0106
MEM 53.281250 1745297049.0120
MEM 55.000000 1745297049.0133
MEM 56.718750 1745297049.0145
MEM 58.906250 1745297049.0157
MEM 60.625000 1745297049.0168
MEM 60.625000 1745297049.0183
MEM 54.960938 1745297049.0195
MEM 54.960938 1745297049.0207
MEM 60.117188 1745297049.0258
MEM 60.742188 1745297049.0270
MEM 61.367188 1745297049.0282
MEM 61.992188 1745297049.0293
MEM 62.773438 1745297049.0305
MEM 63.085938 1745297049.0317
MEM 63.554688 1745297049.0329
MEM 64.492188 1745297049.0340
MEM 64.960938 1745297049.0352
MEM 65.429688 1745297049.0363
MEM 65.898438 1745297049.0375
MEM 66.523438 1745297049.0388
MEM 67.773438 1745297049.0401
MEM 68.398438 1745297049.0413
MEM 68.867188 1745297049.0425
MEM 69.335938 1745297049.0437
MEM 70.117188 1745297049.0448
MEM 70.273438 1745297049.0462
MEM 70.429688 1745297049.0474
MEM 70.898438 1745297049.0490
MEM 71.367188 1745297049.0502
MEM 75.273438 1745297049.0550
MEM 76.992188 1745297049.0589
MEM 78.398438 1745297049.0625
MEM 78.554688 1745297049.0637
MEM 79.179688 1745297049.0649
MEM 80.117188 1745297049.0661
MEM 80.429688 1745297049.0673
MEM 81.054688 1745297049.0685
MEM 81.835938 1745297049.0697
MEM 81.992188 1745297049.0708
MEM 82.617188 1745297049.0720
MEM 83.554688 1745297049.0732
MEM 83.867188 1745297049.0744
MEM 84.804688 1745297049.0755
MEM 87.304688 1745297049.0767
MEM 89.023438 1745297049.0796
MEM 89.023438 1745297049.0808
MEM 89.023438 1745297049.0820
MEM 89.492188 1745297049.0834
MEM 89.492188 1745297049.0847
MEM 90.273438 1745297049.0859
MEM 90.898438 1745297049.0872
MEM 90.898438 1745297049.0884
MEM 91.210938 1745297049.0897
MEM 91.523438 1745297049.0908
MEM 93.398438 1745297049.0947
MEM 93.554688 1745297049.0959
MEM 93.554688 1745297049.0971
MEM 94.023438 1745297049.0982
MEM 94.492188 1745297049.0994
MEM 94.960938 1745297049.1006
MEM 95.898438 1745297049.1018
MEM 96.367188 1745297049.1029
MEM 96.523438 1745297049.1045
MEM 96.523438 1745297049.1057
MEM 96.835938 1745297049.1069
MEM 97.148438 1745297049.1080
MEM 97.460938 1745297049.1092
MEM 97.773438 1745297049.1103
MEM 98.242188 1745297049.1114
MEM 99.648438 1745297049.1126
MEM 99.804688 1745297049.1137
MEM 99.960938 1745297049.1149
MEM 100.273438 1745297049.1160
MEM 103.242188 1745297049.1205
MEM 103.398438 1745297049.1217
MEM 103.398438 1745297049.1229
MEM 103.554688 1745297049.1241
MEM 103.554688 1745297049.1252
MEM 103.710938 1745297049.1264
MEM 104.179688 1745297049.1276
MEM 104.804688 1745297049.1292
MEM 105.273438 1745297049.1304
MEM 105.898438 1745297049.1315
MEM 107.460938 1745297049.1327
MEM 107.617188 1745297049.1339
MEM 107.929688 1745297049.1353
MEM 109.960938 1745297049.1366
MEM 112.773438 1745297049.1377
MEM 114.960938 1745297049.1389
MEM 118.085938 1745297049.1435
MEM 118.242188 1745297049.1447
MEM 118.710938 1745297049.1459
MEM 119.179688 1745297049.1470
MEM 120.742188 1745297049.1482
MEM 121.367188 1745297049.1494
MEM 121.367188 1745297049.1506
MEM 121.523438 1745297049.1517
MEM 121.523438 1745297049.1529
MEM 121.523438 1745297049.1540
MEM 121.679688 1745297049.1552
MEM 122.148438 1745297049.1564
MEM 122.773438 1745297049.1580
MEM 122.929688 1745297049.1592
MEM 123.398438 1745297049.1604
MEM 123.867188 1745297049.1615
MEM 124.648438 1745297049.1627
MEM 126.367188 1745297049.1638
MEM 126.679688 1745297049.1650
MEM 126.679688 1745297049.1662
MEM 126.835938 1745297049.1673
MEM 126.992188 1745297049.1685
MEM 127.148438 1745297049.1697
MEM 128.085938 1745297049.1719
MEM 128.398438 1745297049.1730
MEM 128.867188 1745297049.1742
MEM 129.335938 1745297049.1753
MEM 129.804688 1745297049.1765
MEM 129.960938 1745297049.1776
MEM 131.679688 1745297049.1788
MEM 132.617188 1745297049.1800
MEM 132.773438 1745297049.1811
MEM 133.085938 1745297049.1846
MEM 133.242188 1745297049.1858
MEM 133.710938 1745297049.1870
MEM 134.179688 1745297049.1882
MEM 134.648438 1745297049.1893
MEM 135.117188 1745297049.1905
MEM 135.429688 1745297049.1916
MEM 135.898438 1745297049.1928
MEM 136.367188 1745297049.1939
MEM 137.617188 1745297049.1951
MEM 139.335938 1745297049.1964
MEM 139.492188 1745297049.1976
MEM 139.648438 1745297049.1988
MEM 139.804688 1745297049.1999
MEM 139.960938 1745297049.2011
MEM 140.273438 1745297049.2022
MEM 140.742188 1745297049.2034
MEM 141.367188 1745297049.2046
MEM 141.679688 1745297049.2057
MEM 141.835938 1745297049.2069
MEM 142.304688 1745297049.2080
MEM 142.773438 1745297049.2092
MEM 143.398438 1745297049.2104
MEM 144.804688 1745297049.2115
MEM 146.835938 1745297049.2135
MEM 146.992188 1745297049.2147
MEM 147.148438 1745297049.2160
MEM 147.304688 1745297049.2173
MEM 147.460938 1745297049.2185
MEM 148.398438 1745297049.2226
MEM 148.867188 1745297049.2238
MEM 149.179688 1745297049.2250
MEM 149.648438 1745297049.2261
MEM 150.117188 1745297049.2273
MEM 150.585938 1745297049.2284
MEM 151.210938 1745297049.2296
MEM 152.304688 1745297049.2308
MEM 153.710938 1745297049.2321
MEM 155.117188 1745297049.2334
MEM 155.273438 1745297049.2348
MEM 155.429688 1745297049.2360
MEM 155.429688 1745297049.2372
MEM 155.429688 1745297049.2415
MEM 156.054688 1745297049.2427
MEM 158.085938 1745297049.2438
MEM 160.585938 1745297049.2450
MEM 160.585938 1745297049.2462
MEM 162.929688 1745297049.2474
MEM 162.929688 1745297049.2485
MEM 165.273438 1745297049.2497
MEM 165.273438 1745297049.2509
MEM 167.460938 1745297049.2520
MEM 167.460938 1745297049.2532
MEM 170.273438 1745297049.2544
MEM 170.273438 1745297049.2555
MEM 172.929688 1745297049.2567
MEM 172.929688 1745297049.2579
MEM 175.585938 1745297049.2605
MEM 175.585938 1745297049.2616
MEM 175.898438 1745297049.2676
MEM 176.054688 1745297049.2688
MEM 176.210938 1745297049.2700
MEM 176.367188 1745297049.2711
MEM 176.367188 1745297049.2723
MEM 176.523438 1745297049.2735
MEM 176.992188 1745297049.2747
MEM 177.617188 1745297049.2760
MEM 178.242188 1745297049.2772
MEM 179.492188 1745297049.2786
MEM 181.523438 1745297049.2798
MEM 182.773438 1745297049.2809
MEM 182.929688 1745297049.2821
MEM 183.085938 1745297049.2832
MEM 183.242188 1745297049.2844
MEM 183.242188 1745297049.2856
MEM 183.398438 1745297049.2867
MEM 183.398438 1745297049.2879
MEM 183.554688 1745297049.2890
MEM 183.710938 1745297049.2902
MEM 184.179688 1745297049.2914
MEM 184.960938 1745297049.2927
MEM 185.585938 1745297049.2939
MEM 186.367188 1745297049.2951
MEM 186.835938 1745297049.2966
MEM 187.148438 1745297049.2978
MEM 188.710938 1745297049.3005
MEM 190.585938 1745297049.3017
MEM 192.773438 1745297049.3029
MEM 193.554688 1745297049.3041
MEM 193.710938 1745297049.3052
MEM 193.867188 1745297049.3064
MEM 194.023438 1745297049.3076
MEM 194.179688 1745297049.3088
MEM 194.179688 1745297049.3102
MEM 194.335938 1745297049.3113
MEM 194.492188 1745297049.3125
MEM 194.804688 1745297049.3136
MEM 195.429688 1745297049.3147
MEM 196.054688 1745297049.3159
MEM 196.679688 1745297049.3170
MEM 197.460938 1745297049.3183
MEM 198.085938 1745297049.3195
MEM 198.710938 1745297049.3216
MEM 199.492188 1745297049.3227
MEM 200.117188 1745297049.3240
MEM 201.367188 1745297049.3253
MEM 203.398438 1745297049.3265
MEM 205.585938 1745297049.3276
MEM 205.898438 1745297049.3308
MEM 206.054688 1745297049.3320
MEM 206.210938 1745297049.3332
MEM 206.367188 1745297049.3343
MEM 206.367188 1745297049.3355
MEM 206.367188 1745297049.3366
MEM 206.523438 1745297049.3377
MEM 206.679688 1745297049.3388
MEM 206.835938 1745297049.3400
MEM 207.148438 1745297049.3411
MEM 207.773438 1745297049.3423
MEM 208.398438 1745297049.3434
MEM 209.179688 1745297049.3446
MEM 209.804688 1745297049.3457
MEM 210.273438 1745297049.3477
MEM 210.585938 1745297049.3488
MEM 211.210938 1745297049.3500
MEM 211.992188 1745297049.3511
MEM 212.460938 1745297049.3522
MEM 213.085938 1745297049.3534
MEM 214.335938 1745297049.3546
MEM 216.367188 1745297049.3557
MEM 219.492188 1745297049.3596
MEM 219.492188 1745297049.3608
MEM 219.492188 1745297049.3620
MEM 219.648438 1745297049.3632
MEM 219.804688 1745297049.3643
MEM 219.960938 1745297049.3655
MEM 220.117188 1745297049.3666
MEM 220.273438 1745297049.3677
MEM 220.429688 1745297049.3689
MEM 220.585938 1745297049.3700
MEM 220.585938 1745297049.3711
MEM 221.054688 1745297049.3723
MEM 221.835938 1745297049.3734
MEM 222.460938 1745297049.3746
MEM 223.242188 1745297049.3758
MEM 223.867188 1745297049.3770
MEM 224.492188 1745297049.3782
MEM 224.648438 1745297049.3793
MEM 225.273438 1745297049.3805
MEM 225.898438 1745297049.3816
MEM 226.367188 1745297049.3828
MEM 227.148438 1745297049.3840
MEM 227.773438 1745297049.3852
MEM 228.242188 1745297049.3863
MEM 228.867188 1745297049.3874
MEM 229.335938 1745297049.3886
MEM 229.804688 1745297049.3898
MEM 230.585938 1745297049.3911
MEM 230.742188 1745297049.3922
MEM 231.054688 1745297049.3934
MEM 232.773438 1745297049.3967
MEM 234.960938 1745297049.4005
MEM 235.585938 1745297049.4017
MEM 236.210938 1745297049.4028
MEM 236.523438 1745297049.4040
MEM 236.992188 1745297049.4052
MEM 237.617188 1745297049.4063
MEM 238.242188 1745297049.4077
MEM 238.867188 1745297049.4089
MEM 239.648438 1745297049.4101
MEM 240.273438 1745297049.4113
MEM 240.742188 1745297049.4124
MEM 240.898438 1745297049.4136
MEM 241.523438 1745297049.4147
MEM 241.992188 1745297049.4159
MEM 242.460938 1745297049.4170
MEM 243.085938 1745297049.4182
MEM 243.554688 1745297049.4194
MEM 244.023438 1745297049.4206
MEM 244.492188 1745297049.4218
MEM 249.492188 1745297049.4255
MEM 251.992188 1745297049.4267
MEM 254.492188 1745297049.4278
MEM 257.148438 1745297049.4290
MEM 259.960938 1745297049.4302
MEM 262.460938 1745297049.4313
MEM 265.273438 1745297049.4325
MEM 267.929688 1745297049.4336
MEM 270.585938 1745297049.4348
MEM 273.242188 1745297049.4359
MEM 275.742188 1745297049.4370
MEM 276.054688 1745297049.4382
MEM 276.054688 1745297049.4395
MEM 276.054688 1745297049.4406
MEM 276.835938 1745297049.4418
MEM 279.648438 1745297049.4429
MEM 282.460938 1745297049.4441
MEM 285.429688 1745297049.4454
MEM 285.585938 1745297049.4465
MEM 285.742188 1745297049.4497
MEM 285.898438 1745297049.4508
MEM 286.054688 1745297049.4520
MEM 286.210938 1745297049.4531
MEM 286.367188 1745297049.4543
MEM 286.992188 1745297049.4554
MEM 287.304688 1745297049.4566
MEM 287.460938 1745297049.4577
MEM 289.492188 1745297049.4616
MEM 290.117188 1745297049.4627
MEM 290.585938 1745297049.4639
MEM 291.054688 1745297049.4650
MEM 291.523438 1745297049.4661
MEM 291.835938 1745297049.4673
MEM 291.992188 1745297049.4684
MEM 292.617188 1745297049.4695
MEM 293.242188 1745297049.4707
MEM 293.710938 1745297049.4718
MEM 294.335938 1745297049.4729
MEM 295.117188 1745297049.4741
MEM 295.585938 1745297049.4753
MEM 296.210938 1745297049.4764
MEM 296.992188 1745297049.4776
MEM 297.773438 1745297049.4787
MEM 298.242188 1745297049.4799
MEM 299.960938 1745297049.4825
MEM 300.585938 1745297049.4837
MEM 301.367188 1745297049.4849
MEM 301.992188 1745297049.4861
MEM 302.460938 1745297049.4872
MEM 302.929688 1745297049.4884
MEM 303.398438 1745297049.4896
MEM 303.867188 1745297049.4908
MEM 304.335938 1745297049.4919
MEM 304.492188 1745297049.4931
MEM 304.960938 1745297049.4943
MEM 306.210938 1745297049.4965
MEM 306.835938 1745297049.4976
MEM 307.148438 1745297049.4988
MEM 307.617188 1745297049.5000
MEM 308.085938 1745297049.5011
MEM 308.710938 1745297049.5023
MEM 309.335938 1745297049.5035
MEM 309.960938 1745297049.5046
MEM 310.429688 1745297049.5058
MEM 311.054688 1745297049.5069
MEM 311.992188 1745297049.5086
MEM 313.085938 1745297049.5109
MEM 313.398438 1745297049.5121
MEM 314.179688 1745297049.5132
MEM 314.804688 1745297049.5144
MEM 315.898438 1745297049.5167
MEM 316.523438 1745297049.5179
MEM 316.992188 1745297049.5190
MEM 317.617188 1745297049.5202
MEM 318.242188 1745297049.5213
MEM 319.023438 1745297049.5225
MEM 319.492188 1745297049.5237
MEM 319.960938 1745297049.5248
MEM 320.429688 1745297049.5260
MEM 320.898438 1745297049.5272
MEM 321.523438 1745297049.5290
MEM 322.148438 1745297049.5303
MEM 322.617188 1745297049.5314
MEM 322.773438 1745297049.5326
MEM 323.242188 1745297049.5337
MEM 323.710938 1745297049.5349
MEM 324.335938 1745297049.5360
MEM 324.960938 1745297049.5371
MEM 325.429688 1745297049.5383
MEM 325.898438 1745297049.5395
MEM 326.367188 1745297049.5406
MEM 326.992188 1745297049.5418
MEM 327.460938 1745297049.5430
MEM 327.929688 1745297049.5441
MEM 328.398438 1745297049.5453
MEM 329.023438 1745297049.5465
MEM 329.492188 1745297049.5476
MEM 330.117188 1745297049.5488
MEM 330.742188 1745297049.5499
MEM 331.367188 1745297049.5511
MEM 331.835938 1745297049.5522
MEM 332.460938 1745297049.5534
MEM 332.929688 1745297049.5546
MEM 333.398438 1745297049.5557
MEM 333.867188 1745297049.5569
MEM 334.648438 1745297049.5583
MEM 335.429688 1745297049.5596
MEM 335.742188 1745297049.5608
MEM 336.210938 1745297049.5620
MEM 336.835938 1745297049.5632
MEM 337.304688 1745297049.5644
MEM 337.929688 1745297049.5656
MEM 338.242188 1745297049.5667
MEM 338.710938 1745297049.5679
MEM 339.179688 1745297049.5690
MEM 339.804688 1745297049.5701
MEM 340.117188 1745297049.5712
MEM 340.742188 1745297049.5723
MEM 341.210938 1745297049.5734
MEM 341.835938 1745297049.5745
MEM 342.460938 1745297049.5756
MEM 342.929688 1745297049.5767
MEM 343.554688 1745297049.5779
MEM 343.867188 1745297049.5790
MEM 344.335938 1745297049.5801
MEM 344.960938 1745297049.5812
MEM 345.585938 1745297049.5823
MEM 346.210938 1745297049.5834
MEM 346.835938 1745297049.5845
MEM 347.460938 1745297049.5856
MEM 347.929688 1745297049.5867
MEM 347.929688 1745297049.5878
MEM 348.554688 1745297049.5889
MEM 349.335938 1745297049.5900
MEM 349.960938 1745297049.5912
MEM 350.585938 1745297049.5923
MEM 351.367188 1745297049.5934
MEM 352.148438 1745297049.5945
MEM 352.773438 1745297049.5957
MEM 353.242188 1745297049.5968
MEM 353.867188 1745297049.5980
