CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/74.py
MEM 290.960938 1745297049.5976
MEM 291.585938 1745297049.5988
MEM 292.367188 1745297049.6000
MEM 292.992188 1745297049.6012
MEM 293.773438 1745297049.6024
MEM 294.398438 1745297049.6035
MEM 295.023438 1745297049.6046
MEM 295.804688 1745297049.6058
MEM 296.429688 1745297049.6069
MEM 297.210938 1745297049.6081
MEM 297.835938 1745297049.6092
MEM 298.617188 1745297049.6103
MEM 299.242188 1745297049.6114
MEM 299.867188 1745297049.6125
MEM 300.648438 1745297049.6137
MEM 301.429688 1745297049.6149
MEM 302.054688 1745297049.6160
MEM 302.835938 1745297049.6171
MEM 303.617188 1745297049.6184
MEM 304.398438 1745297049.6196
MEM 305.179688 1745297049.6207
MEM 305.804688 1745297049.6219
MEM 306.585938 1745297049.6230
MEM 307.054688 1745297049.6242
MEM 307.679688 1745297049.6254
MEM 308.304688 1745297049.6266
MEM 308.929688 1745297049.6278
MEM 309.554688 1745297049.6289
MEM 310.179688 1745297049.6301
MEM 310.960938 1745297049.6313
MEM 311.585938 1745297049.6325
MEM 312.210938 1745297049.6337
MEM 312.992188 1745297049.6348
MEM 313.617188 1745297049.6360
MEM 314.398438 1745297049.6372
MEM 315.179688 1745297049.6384
MEM 315.804688 1745297049.6396
MEM 316.585938 1745297049.6408
MEM 317.210938 1745297049.6419
MEM 317.992188 1745297049.6431
MEM 317.238281 1745297049.6443
MEM 313.300781 1745297049.6455
MEM 308.472656 1745297049.6466
MEM 303.519531 1745297049.6477
MEM 298.503906 1745297049.6489
MEM 294.566406 1745297049.6500
MEM 289.582031 1745297049.6511
MEM 284.660156 1745297049.6522
MEM 279.738281 1745297049.6533
MEM 274.816406 1745297049.6544
MEM 270.878906 1745297049.6556
MEM 265.957031 1745297049.6568
MEM 256.773438 1745297049.6579
MEM 254.015625 1745297049.6590
MEM 254.015625 1745297049.6602
MEM 254.015625 1745297049.6613
MEM 254.015625 1745297049.6624
MEM 254.171875 1745297049.6635
MEM 254.171875 1745297049.6647
MEM 254.171875 1745297049.6658
MEM 254.171875 1745297049.6669
MEM 254.328125 1745297049.6680
MEM 254.328125 1745297049.6692
MEM 254.328125 1745297049.6703
MEM 254.328125 1745297049.6714
MEM 254.328125 1745297049.6726
MEM 254.484375 1745297049.6737
MEM 254.484375 1745297049.6748
MEM 254.484375 1745297049.6759
MEM 254.484375 1745297049.6770
MEM 254.484375 1745297049.6781
MEM 254.640625 1745297049.6792
MEM 254.640625 1745297049.6803
MEM 254.640625 1745297049.6814
MEM 254.640625 1745297049.6825
MEM 254.640625 1745297049.6836
MEM 254.640625 1745297049.6847
MEM 254.640625 1745297049.6858
MEM 254.796875 1745297049.6869
MEM 254.796875 1745297049.6880
MEM 254.796875 1745297049.6892
MEM 254.796875 1745297049.6903
MEM 254.796875 1745297049.6914
MEM 254.953125 1745297049.6925
MEM 254.953125 1745297049.6936
MEM 254.953125 1745297049.6948
MEM 254.953125 1745297049.6959
MEM 254.953125 1745297049.6970
MEM 254.953125 1745297049.6981
MEM 254.953125 1745297049.6993
MEM 254.953125 1745297049.7004
MEM 254.953125 1745297049.7015
MEM 254.953125 1745297049.7027
MEM 254.953125 1745297049.7038
MEM 254.953125 1745297049.7049
MEM 254.953125 1745297049.7061
MEM 254.953125 1745297049.7072
MEM 254.953125 1745297049.7083
MEM 254.953125 1745297049.7094
MEM 254.953125 1745297049.7106
MEM 254.953125 1745297049.7117
MEM 254.953125 1745297049.7129
MEM 254.953125 1745297049.7140
MEM 254.953125 1745297049.7153
MEM 254.953125 1745297049.7166
MEM 255.109375 1745297049.7176
MEM 255.109375 1745297049.7188
MEM 255.109375 1745297049.7199
MEM 255.109375 1745297049.7210
MEM 255.109375 1745297049.7222
MEM 255.421875 1745297049.7233
MEM 255.421875 1745297049.7245
MEM 255.421875 1745297049.7257
MEM 255.578125 1745297049.7269
MEM 255.578125 1745297049.7280
MEM 256.828125 1745297049.7292
MEM 256.828125 1745297049.7303
MEM 256.828125 1745297049.7314
MEM 256.828125 1745297049.7325
MEM 256.828125 1745297049.7337
MEM 256.828125 1745297049.7348
MEM 256.828125 1745297049.7359
MEM 256.828125 1745297049.7370
MEM 256.828125 1745297049.7382
MEM 256.828125 1745297049.7393
MEM 257.765625 1745297049.7404
MEM 257.765625 1745297049.7415
MEM 257.765625 1745297049.7427
MEM 257.765625 1745297049.7438
MEM 257.765625 1745297049.7449
MEM 257.765625 1745297049.7460
MEM 257.765625 1745297049.7471
MEM 257.765625 1745297049.7483
MEM 257.765625 1745297049.7494
MEM 257.765625 1745297049.7505
MEM 257.765625 1745297049.7516
MEM 257.921875 1745297049.7527
MEM 257.921875 1745297049.7539
MEM 257.921875 1745297049.7550
MEM 257.921875 1745297049.7561
MEM 258.078125 1745297049.7573
MEM 258.078125 1745297049.7584
MEM 258.234375 1745297049.7595
MEM 258.234375 1745297049.7607
MEM 258.390625 1745297049.7618
MEM 258.859375 1745297049.7629
MEM 259.796875 1745297049.7640
MEM 261.046875 1745297049.7652
MEM 261.203125 1745297049.7663
MEM 261.359375 1745297049.7674
MEM 261.828125 1745297049.7686
MEM 262.140625 1745297049.7697
MEM 262.296875 1745297049.7709
MEM 262.296875 1745297049.7720
MEM 262.296875 1745297049.7732
MEM 262.296875 1745297049.7743
MEM 262.296875 1745297049.7754
MEM 262.296875 1745297049.7766
MEM 262.296875 1745297049.7777
MEM 262.453125 1745297049.7788
MEM 262.453125 1745297049.7800
MEM 262.453125 1745297049.7811
MEM 262.453125 1745297049.7823
MEM 262.453125 1745297049.7834
MEM 262.453125 1745297049.7846
MEM 262.453125 1745297049.7857
MEM 261.492188 1745297049.7869
MEM 258.492188 1745297049.7880
MEM 257.507812 1745297049.7891
MEM 256.523438 1745297049.7903
MEM 256.523438 1745297049.7914
MEM 256.523438 1745297049.7925
MEM 256.523438 1745297049.7937
MEM 246.109375 1745297049.7948
MEM 244.445312 1745297049.7959
MEM 244.445312 1745297049.7970
MEM 244.445312 1745297049.7982
MEM 244.445312 1745297049.7993
MEM 244.445312 1745297049.8004
MEM 244.445312 1745297049.8015
MEM 244.445312 1745297049.8027
MEM 239.488281 1745297049.8039
MEM 231.519531 1745297049.8051
MEM 224.613281 1745297049.8062
MEM 221.660156 1745297049.8074
MEM 221.660156 1745297049.8085
MEM 221.660156 1745297049.8096
MEM 221.660156 1745297049.8108
MEM 221.660156 1745297049.8119
MEM 221.660156 1745297049.8130
MEM 221.660156 1745297049.8142
MEM 221.660156 1745297049.8153
MEM 221.660156 1745297049.8164
MEM 221.660156 1745297049.8176
MEM 221.660156 1745297049.8187
MEM 221.660156 1745297049.8199
MEM 221.660156 1745297049.8210
MEM 221.660156 1745297049.8222
MEM 221.660156 1745297049.8233
MEM 221.660156 1745297049.8245
MEM 221.660156 1745297049.8256
MEM 221.660156 1745297049.8268
MEM 221.660156 1745297049.8279
MEM 215.742188 1745297049.8291
MEM 215.742188 1745297049.8302
MEM 215.742188 1745297049.8314
MEM 215.742188 1745297049.8325
MEM 215.742188 1745297049.8337
MEM 215.742188 1745297049.8348
MEM 215.742188 1745297049.8359
MEM 215.742188 1745297049.8371
MEM 215.742188 1745297049.8382
MEM 215.742188 1745297049.8393
MEM 215.742188 1745297049.8404
MEM 215.742188 1745297049.8415
MEM 215.742188 1745297049.8427
MEM 215.742188 1745297049.8439
MEM 215.742188 1745297049.8450
MEM 215.742188 1745297049.8462
MEM 215.742188 1745297049.8473
MEM 215.742188 1745297049.8484
MEM 215.742188 1745297049.8496
MEM 215.742188 1745297049.8507
MEM 215.742188 1745297049.8519
MEM 215.742188 1745297049.8530
MEM 215.742188 1745297049.8542
MEM 215.742188 1745297049.8553
MEM 215.742188 1745297049.8564
MEM 215.742188 1745297049.8576
MEM 215.742188 1745297049.8587
MEM 215.742188 1745297049.8599
MEM 215.742188 1745297049.8610
MEM 215.742188 1745297049.8621
MEM 215.742188 1745297049.8632
MEM 215.742188 1745297049.8644
MEM 215.742188 1745297049.8656
MEM 215.742188 1745297049.8667
MEM 215.742188 1745297049.8679
MEM 215.742188 1745297049.8690
MEM 215.742188 1745297049.8702
MEM 215.742188 1745297049.8713
MEM 215.742188 1745297049.8725
MEM 215.742188 1745297049.8737
MEM 215.742188 1745297049.8749
MEM 215.742188 1745297049.8760
MEM 215.742188 1745297049.8771
MEM 215.742188 1745297049.8783
MEM 215.742188 1745297049.8794
MEM 215.742188 1745297049.8806
MEM 215.742188 1745297049.8817
MEM 215.742188 1745297049.8829
MEM 215.742188 1745297049.8840
MEM 215.742188 1745297049.8852
MEM 215.742188 1745297049.8864
MEM 215.742188 1745297049.8876
MEM 215.742188 1745297049.8887
MEM 215.742188 1745297049.8899
MEM 215.742188 1745297049.8910
MEM 215.742188 1745297049.8922
MEM 215.742188 1745297049.8933
MEM 215.742188 1745297049.8945
MEM 215.742188 1745297049.8956
MEM 215.742188 1745297049.8968
MEM 215.742188 1745297049.8980
MEM 215.742188 1745297049.8991
MEM 215.742188 1745297049.9003
MEM 215.742188 1745297049.9015
MEM 215.742188 1745297049.9027
MEM 215.742188 1745297049.9038
MEM 215.742188 1745297049.9050
MEM 215.742188 1745297049.9062
MEM 215.742188 1745297049.9074
MEM 215.742188 1745297049.9085
MEM 215.742188 1745297049.9097
MEM 215.742188 1745297049.9108
MEM 215.742188 1745297049.9120
MEM 214.824219 1745297049.9131
MEM 0.000000 1745297049.9142
MEM 0.000000 1745297049.9154
MEM 0.000000 1745297049.9165
MEM 0.000000 1745297049.9176
MEM 0.000000 1745297049.9188
MEM 0.000000 1745297049.9199
MEM 0.000000 1745297049.9210
MEM 0.000000 1745297049.9221
MEM 0.000000 1745297049.9233
MEM 0.000000 1745297049.9244
MEM 0.000000 1745297049.9255
MEM 0.000000 1745297049.9267
MEM 0.000000 1745297049.9278
MEM 0.000000 1745297049.9289
