CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/153.py
MEM 33.195312 1745294911.6907
MEM 33.195312 1745294911.6918
MEM 33.195312 1745294911.6930
MEM 33.195312 1745294911.6942
MEM 33.195312 1745294911.6953
MEM 33.195312 1745294911.6965
MEM 33.195312 1745294911.6976
MEM 33.195312 1745294911.6988
MEM 33.351562 1745294911.6999
MEM 33.351562 1745294911.7011
MEM 33.664062 1745294911.7045
MEM 33.664062 1745294911.7057
MEM 33.820312 1745294911.7069
MEM 33.820312 1745294911.7080
MEM 33.820312 1745294911.7092
MEM 33.820312 1745294911.7103
MEM 33.820312 1745294911.7114
MEM 33.820312 1745294911.7126
MEM 33.820312 1745294911.7137
MEM 33.820312 1745294911.7149
MEM 33.820312 1745294911.7161
MEM 33.820312 1745294911.7172
MEM 33.820312 1745294911.7184
MEM 33.976562 1745294911.7195
MEM 33.976562 1745294911.7207
MEM 33.976562 1745294911.7219
MEM 33.976562 1745294911.7230
MEM 33.976562 1745294911.7242
MEM 34.304688 1745294911.7253
MEM 34.839844 1745294911.7265
MEM 34.996094 1745294911.7305
MEM 34.996094 1745294911.7317
MEM 34.996094 1745294911.7328
MEM 34.996094 1745294911.7340
MEM 34.996094 1745294911.7351
MEM 34.996094 1745294911.7363
MEM 34.996094 1745294911.7374
MEM 34.996094 1745294911.7386
MEM 34.996094 1745294911.7398
MEM 35.152344 1745294911.7409
MEM 35.152344 1745294911.7421
MEM 35.152344 1745294911.7432
MEM 35.152344 1745294911.7444
MEM 35.152344 1745294911.7455
MEM 35.152344 1745294911.7467
MEM 35.152344 1745294911.7478
MEM 35.152344 1745294911.7490
MEM 35.152344 1745294911.7501
MEM 35.152344 1745294911.7513
MEM 35.152344 1745294911.7525
MEM 35.152344 1745294911.7536
MEM 35.152344 1745294911.7548
MEM 35.308594 1745294911.7559
MEM 35.308594 1745294911.7571
MEM 35.308594 1745294911.7583
MEM 35.308594 1745294911.7594
MEM 35.464844 1745294911.7625
MEM 35.464844 1745294911.7637
MEM 35.621094 1745294911.7648
MEM 35.621094 1745294911.7660
MEM 36.214844 1745294911.7672
MEM 36.371094 1745294911.7683
MEM 36.371094 1745294911.7695
MEM 36.371094 1745294911.7706
MEM 36.371094 1745294911.7718
MEM 36.371094 1745294911.7730
MEM 36.371094 1745294911.7741
MEM 36.527344 1745294911.7753
MEM 36.527344 1745294911.7764
MEM 36.527344 1745294911.7776
MEM 36.527344 1745294911.7787
MEM 36.527344 1745294911.7815
MEM 36.527344 1745294911.7827
MEM 36.683594 1745294911.7838
MEM 36.683594 1745294911.7850
MEM 36.683594 1745294911.7862
MEM 36.683594 1745294911.7874
MEM 36.839844 1745294911.7885
MEM 36.839844 1745294911.7897
MEM 36.839844 1745294911.7908
MEM 36.839844 1745294911.7920
MEM 36.996094 1745294911.7932
MEM 37.152344 1745294911.7944
MEM 37.152344 1745294911.7955
MEM 37.152344 1745294911.7995
MEM 37.152344 1745294911.8006
MEM 37.308594 1745294911.8018
MEM 37.308594 1745294911.8030
MEM 37.308594 1745294911.8041
MEM 37.308594 1745294911.8053
MEM 37.308594 1745294911.8065
MEM 37.308594 1745294911.8076
MEM 37.308594 1745294911.8088
MEM 37.464844 1745294911.8099
MEM 37.464844 1745294911.8111
MEM 37.621094 1745294911.8123
MEM 37.621094 1745294911.8134
MEM 37.777344 1745294911.8146
MEM 37.777344 1745294911.8157
MEM 38.089844 1745294911.8169
MEM 38.246094 1745294911.8180
MEM 38.246094 1745294911.8192
MEM 38.246094 1745294911.8204
MEM 38.246094 1745294911.8216
MEM 38.246094 1745294911.8227
MEM 38.402344 1745294911.8239
MEM 38.402344 1745294911.8250
MEM 38.402344 1745294911.8261
MEM 38.714844 1745294911.8273
MEM 39.027344 1745294911.8305
MEM 39.027344 1745294911.8317
MEM 39.183594 1745294911.8329
MEM 39.183594 1745294911.8340
MEM 39.339844 1745294911.8352
MEM 39.496094 1745294911.8364
MEM 39.652344 1745294911.8375
MEM 39.808594 1745294911.8387
MEM 39.964844 1745294911.8399
MEM 39.964844 1745294911.8410
MEM 39.964844 1745294911.8422
MEM 40.121094 1745294911.8434
MEM 40.121094 1745294911.8445
MEM 40.277344 1745294911.8457
MEM 40.433594 1745294911.8468
MEM 40.589844 1745294911.8480
MEM 40.746094 1745294911.8491
MEM 40.902344 1745294911.8515
MEM 40.902344 1745294911.8527
MEM 40.902344 1745294911.8538
MEM 41.058594 1745294911.8550
MEM 41.371094 1745294911.8561
MEM 41.371094 1745294911.8574
MEM 41.371094 1745294911.8585
MEM 41.535156 1745294911.8597
MEM 41.847656 1745294911.8635
MEM 41.847656 1745294911.8647
MEM 42.003906 1745294911.8658
MEM 42.003906 1745294911.8670
MEM 42.160156 1745294911.8682
MEM 42.160156 1745294911.8694
MEM 42.160156 1745294911.8705
MEM 42.316406 1745294911.8717
MEM 42.316406 1745294911.8729
MEM 42.472656 1745294911.8740
MEM 42.628906 1745294911.8752
MEM 42.785156 1745294911.8764
MEM 42.785156 1745294911.8775
MEM 42.941406 1745294911.8786
MEM 43.097656 1745294911.8798
MEM 43.097656 1745294911.8811
MEM 43.097656 1745294911.8823
MEM 43.253906 1745294911.8834
MEM 43.410156 1745294911.8846
MEM 43.566406 1745294911.8857
MEM 43.566406 1745294911.8869
MEM 43.722656 1745294911.8880
MEM 43.878906 1745294911.8892
MEM 43.878906 1745294911.8903
MEM 44.035156 1745294911.8925
MEM 44.035156 1745294911.8936
MEM 44.035156 1745294911.8948
MEM 44.035156 1745294911.8960
MEM 44.035156 1745294911.8971
MEM 44.191406 1745294911.8983
MEM 44.191406 1745294911.8995
MEM 44.191406 1745294911.9006
MEM 44.191406 1745294911.9018
MEM 44.191406 1745294911.9065
MEM 44.347656 1745294911.9077
MEM 44.347656 1745294911.9089
MEM 44.503906 1745294911.9100
MEM 44.503906 1745294911.9112
MEM 44.503906 1745294911.9124
MEM 44.503906 1745294911.9135
MEM 44.503906 1745294911.9147
MEM 44.503906 1745294911.9159
MEM 44.660156 1745294911.9170
MEM 44.660156 1745294911.9182
MEM 44.816406 1745294911.9193
MEM 44.816406 1745294911.9205
MEM 44.816406 1745294911.9216
MEM 44.816406 1745294911.9228
MEM 44.972656 1745294911.9240
MEM 44.972656 1745294911.9251
MEM 44.972656 1745294911.9275
MEM 44.972656 1745294911.9287
MEM 44.972656 1745294911.9298
MEM 44.972656 1745294911.9310
MEM 45.128906 1745294911.9321
MEM 45.128906 1745294911.9333
MEM 45.285156 1745294911.9344
MEM 45.285156 1745294911.9356
MEM 45.285156 1745294911.9368
MEM 45.910156 1745294911.9379
MEM 46.378906 1745294911.9405
MEM 46.378906 1745294911.9417
MEM 46.378906 1745294911.9428
MEM 46.378906 1745294911.9440
MEM 46.378906 1745294911.9452
MEM 46.378906 1745294911.9463
MEM 46.378906 1745294911.9475
MEM 46.535156 1745294911.9486
MEM 46.535156 1745294911.9498
MEM 46.535156 1745294911.9509
MEM 46.535156 1745294911.9525
MEM 46.691406 1745294911.9536
MEM 46.691406 1745294911.9548
MEM 46.691406 1745294911.9585
MEM 46.847656 1745294911.9597
MEM 46.847656 1745294911.9609
MEM 46.847656 1745294911.9620
MEM 46.847656 1745294911.9632
MEM 47.003906 1745294911.9643
MEM 47.003906 1745294911.9655
MEM 47.003906 1745294911.9667
MEM 47.003906 1745294911.9678
MEM 47.003906 1745294911.9690
MEM 47.003906 1745294911.9701
MEM 47.003906 1745294911.9712
MEM 47.003906 1745294911.9724
MEM 47.003906 1745294911.9736
MEM 47.160156 1745294911.9747
MEM 47.160156 1745294911.9759
MEM 47.160156 1745294911.9770
MEM 47.160156 1745294911.9782
MEM 47.160156 1745294911.9793
MEM 47.316406 1745294911.9805
MEM 47.316406 1745294911.9816
MEM 47.316406 1745294911.9828
MEM 47.316406 1745294911.9839
MEM 47.316406 1745294911.9875
MEM 47.316406 1745294911.9887
MEM 47.316406 1745294911.9899
MEM 47.316406 1745294911.9910
MEM 47.316406 1745294911.9922
MEM 47.316406 1745294911.9934
MEM 47.316406 1745294911.9946
MEM 47.316406 1745294911.9957
MEM 47.316406 1745294911.9969
MEM 47.472656 1745294911.9980
MEM 47.472656 1745294911.9992
MEM 47.472656 1745294912.0003
MEM 47.472656 1745294912.0014
MEM 47.472656 1745294912.0026
MEM 47.472656 1745294912.0037
MEM 47.472656 1745294912.0049
MEM 47.472656 1745294912.0060
MEM 47.472656 1745294912.0072
MEM 47.472656 1745294912.0083
MEM 47.472656 1745294912.0094
MEM 47.472656 1745294912.0106
MEM 47.472656 1745294912.0117
MEM 47.472656 1745294912.0155
MEM 47.472656 1745294912.0167
MEM 47.628906 1745294912.0178
MEM 47.628906 1745294912.0190
MEM 47.628906 1745294912.0202
MEM 47.628906 1745294912.0213
MEM 47.628906 1745294912.0225
MEM 47.628906 1745294912.0236
MEM 47.628906 1745294912.0248
MEM 47.628906 1745294912.0259
MEM 47.628906 1745294912.0270
MEM 47.628906 1745294912.0282
MEM 47.628906 1745294912.0293
MEM 47.628906 1745294912.0305
MEM 47.628906 1745294912.0316
MEM 47.628906 1745294912.0328
MEM 47.628906 1745294912.0339
MEM 47.628906 1745294912.0351
MEM 47.628906 1745294912.0363
MEM 47.628906 1745294912.0374
MEM 47.628906 1745294912.0385
MEM 47.628906 1745294912.0397
MEM 47.628906 1745294912.0408
MEM 47.628906 1745294912.0419
MEM 47.628906 1745294912.0431
MEM 47.628906 1745294912.0455
MEM 47.628906 1745294912.0467
MEM 47.628906 1745294912.0479
MEM 47.628906 1745294912.0491
MEM 47.628906 1745294912.0502
MEM 47.628906 1745294912.0514
MEM 47.628906 1745294912.0526
MEM 47.628906 1745294912.0538
MEM 47.628906 1745294912.0559
MEM 47.628906 1745294912.0571
MEM 47.628906 1745294912.0582
MEM 47.628906 1745294912.0594
MEM 47.628906 1745294912.0606
MEM 47.628906 1745294912.0635
MEM 47.628906 1745294912.0647
MEM 47.628906 1745294912.0658
MEM 47.628906 1745294912.0670
MEM 47.628906 1745294912.0682
MEM 47.628906 1745294912.0694
MEM 47.628906 1745294912.0705
MEM 47.628906 1745294912.0717
MEM 47.628906 1745294912.0729
MEM 47.628906 1745294912.0740
MEM 47.628906 1745294912.0752
MEM 47.628906 1745294912.0763
MEM 47.785156 1745294912.0774
MEM 47.941406 1745294912.0786
MEM 48.097656 1745294912.0815
MEM 48.097656 1745294912.0827
MEM 48.253906 1745294912.0839
MEM 48.410156 1745294912.0851
MEM 48.410156 1745294912.0863
MEM 48.566406 1745294912.0875
MEM 48.566406 1745294912.0886
MEM 48.566406 1745294912.0898
MEM 48.566406 1745294912.0910
MEM 48.566406 1745294912.0922
MEM 48.566406 1745294912.0934
MEM 48.566406 1745294912.0945
MEM 48.722656 1745294912.0957
MEM 48.878906 1745294912.0995
MEM 48.878906 1745294912.1007
MEM 48.878906 1745294912.1019
MEM 49.035156 1745294912.1030
MEM 49.035156 1745294912.1042
MEM 49.035156 1745294912.1054
MEM 49.035156 1745294912.1065
MEM 49.191406 1745294912.1077
MEM 49.347656 1745294912.1089
MEM 50.285156 1745294912.1100
MEM 51.378906 1745294912.1112
MEM 51.847656 1745294912.1123
MEM 52.160156 1745294912.1134
MEM 53.097656 1745294912.1146
MEM 53.722656 1745294912.1158
MEM 54.191406 1745294912.1169
MEM 54.503906 1745294912.1181
MEM 54.503906 1745294912.1193
MEM 54.660156 1745294912.1206
MEM 53.296875 1745294912.1218
MEM 53.296875 1745294912.1266
MEM 53.296875 1745294912.1279
MEM 53.296875 1745294912.1291
MEM 53.296875 1745294912.1303
MEM 53.296875 1745294912.1314
MEM 53.296875 1745294912.1326
MEM 53.296875 1745294912.1337
MEM 53.296875 1745294912.1349
MEM 53.296875 1745294912.1361
MEM 53.296875 1745294912.1372
MEM 53.296875 1745294912.1383
MEM 53.296875 1745294912.1394
MEM 53.296875 1745294912.1405
MEM 53.296875 1745294912.1417
MEM 53.296875 1745294912.1428
MEM 53.296875 1745294912.1440
MEM 53.296875 1745294912.1451
MEM 53.296875 1745294912.1462
MEM 53.296875 1745294912.1474
MEM 53.296875 1745294912.1485
MEM 53.296875 1745294912.1496
MEM 53.296875 1745294912.1507
MEM 53.296875 1745294912.1518
MEM 53.296875 1745294912.1529
MEM 53.296875 1745294912.1541
MEM 53.296875 1745294912.1552
MEM 53.296875 1745294912.1563
MEM 53.296875 1745294912.1574
MEM 53.296875 1745294912.1585
MEM 53.296875 1745294912.1597
MEM 53.296875 1745294912.1608
MEM 53.296875 1745294912.1635
MEM 53.296875 1745294912.1646
MEM 53.296875 1745294912.1657
MEM 53.296875 1745294912.1669
MEM 53.296875 1745294912.1680
MEM 53.296875 1745294912.1691
MEM 53.296875 1745294912.1702
MEM 53.296875 1745294912.1714
MEM 53.296875 1745294912.1725
MEM 53.296875 1745294912.1736
MEM 53.296875 1745294912.1748
MEM 53.296875 1745294912.1759
MEM 53.296875 1745294912.1770
MEM 53.296875 1745294912.1782
MEM 53.296875 1745294912.1794
MEM 53.296875 1745294912.1806
MEM 53.296875 1745294912.1846
MEM 53.296875 1745294912.1859
MEM 53.296875 1745294912.1872
MEM 53.296875 1745294912.1884
MEM 53.296875 1745294912.1895
MEM 53.296875 1745294912.1906
MEM 53.296875 1745294912.1918
MEM 53.296875 1745294912.1929
MEM 53.296875 1745294912.1941
MEM 53.296875 1745294912.1952
MEM 53.296875 1745294912.1963
MEM 53.296875 1745294912.1974
MEM 53.296875 1745294912.1986
MEM 53.296875 1745294912.1997
MEM 53.296875 1745294912.2008
MEM 53.296875 1745294912.2019
MEM 53.296875 1745294912.2030
MEM 53.296875 1745294912.2042
MEM 53.296875 1745294912.2053
MEM 53.296875 1745294912.2064
MEM 53.296875 1745294912.2075
MEM 53.296875 1745294912.2087
MEM 53.296875 1745294912.2098
MEM 53.296875 1745294912.2109
MEM 53.296875 1745294912.2120
MEM 53.296875 1745294912.2132
MEM 53.296875 1745294912.2143
MEM 53.296875 1745294912.2154
MEM 53.296875 1745294912.2188
MEM 53.296875 1745294912.2201
MEM 53.296875 1745294912.2214
MEM 53.296875 1745294912.2226
MEM 53.296875 1745294912.2238
MEM 53.296875 1745294912.2250
MEM 53.296875 1745294912.2262
MEM 53.296875 1745294912.2274
MEM 53.296875 1745294912.2286
MEM 53.296875 1745294912.2298
MEM 53.296875 1745294912.2309
MEM 53.296875 1745294912.2321
MEM 53.296875 1745294912.2332
MEM 53.296875 1745294912.2343
MEM 53.296875 1745294912.2354
MEM 53.296875 1745294912.2365
MEM 53.296875 1745294912.2405
MEM 53.296875 1745294912.2417
MEM 53.296875 1745294912.2429
MEM 53.296875 1745294912.2442
MEM 53.296875 1745294912.2454
MEM 53.296875 1745294912.2466
MEM 53.296875 1745294912.2478
MEM 53.296875 1745294912.2490
MEM 53.296875 1745294912.2502
MEM 53.296875 1745294912.2514
MEM 53.296875 1745294912.2525
MEM 53.296875 1745294912.2537
MEM 53.296875 1745294912.2548
MEM 53.296875 1745294912.2560
MEM 53.296875 1745294912.2571
MEM 53.296875 1745294912.2583
MEM 53.296875 1745294912.2594
MEM 53.296875 1745294912.2606
MEM 53.296875 1745294912.2617
MEM 53.296875 1745294912.2629
MEM 53.296875 1745294912.2642
MEM 53.296875 1745294912.2685
MEM 53.296875 1745294912.2698
MEM 53.296875 1745294912.2710
MEM 53.296875 1745294912.2722
MEM 53.296875 1745294912.2734
MEM 53.296875 1745294912.2745
MEM 53.296875 1745294912.2756
MEM 53.296875 1745294912.2768
MEM 53.296875 1745294912.2779
MEM 53.296875 1745294912.2790
MEM 53.296875 1745294912.2802
MEM 53.296875 1745294912.2813
MEM 53.296875 1745294912.2825
MEM 53.296875 1745294912.2836
MEM 53.296875 1745294912.2847
MEM 53.296875 1745294912.2859
MEM 53.296875 1745294912.2870
MEM 53.296875 1745294912.2882
MEM 53.296875 1745294912.2893
MEM 53.296875 1745294912.2905
MEM 53.296875 1745294912.2916
MEM 53.296875 1745294912.2928
MEM 53.296875 1745294912.2939
MEM 53.296875 1745294912.2951
MEM 53.296875 1745294912.2962
MEM 53.296875 1745294912.2974
MEM 53.296875 1745294912.2985
MEM 53.296875 1745294912.2997
MEM 53.296875 1745294912.3035
MEM 53.296875 1745294912.3047
MEM 53.296875 1745294912.3059
MEM 53.296875 1745294912.3071
MEM 53.296875 1745294912.3082
MEM 53.296875 1745294912.3094
MEM 53.296875 1745294912.3106
MEM 53.296875 1745294912.3117
MEM 53.296875 1745294912.3129
MEM 53.296875 1745294912.3141
MEM 53.296875 1745294912.3152
MEM 53.296875 1745294912.3164
MEM 53.296875 1745294912.3176
MEM 53.296875 1745294912.3188
MEM 53.296875 1745294912.3199
MEM 53.296875 1745294912.3211
MEM 53.296875 1745294912.3222
MEM 53.296875 1745294912.3234
MEM 53.296875 1745294912.3246
MEM 53.296875 1745294912.3258
MEM 53.296875 1745294912.3269
MEM 53.296875 1745294912.3315
MEM 53.296875 1745294912.3327
MEM 53.296875 1745294912.3339
MEM 53.296875 1745294912.3351
MEM 53.296875 1745294912.3363
MEM 53.296875 1745294912.3375
MEM 53.296875 1745294912.3387
MEM 53.296875 1745294912.3398
MEM 53.296875 1745294912.3410
MEM 53.296875 1745294912.3422
MEM 53.296875 1745294912.3433
MEM 53.296875 1745294912.3445
MEM 53.296875 1745294912.3456
MEM 53.296875 1745294912.3468
MEM 53.296875 1745294912.3480
MEM 53.296875 1745294912.3492
MEM 53.296875 1745294912.3503
MEM 53.296875 1745294912.3515
MEM 53.296875 1745294912.3526
MEM 53.296875 1745294912.3538
MEM 53.296875 1745294912.3550
MEM 53.296875 1745294912.3562
MEM 53.296875 1745294912.3573
MEM 53.296875 1745294912.3585
MEM 53.296875 1745294912.3596
MEM 53.296875 1745294912.3608
MEM 53.296875 1745294912.3620
MEM 53.296875 1745294912.3665
MEM 53.296875 1745294912.3677
MEM 53.296875 1745294912.3690
MEM 52.480469 1745294912.3703
MEM 0.000000 1745294912.3715
MEM 0.000000 1745294912.3726
MEM 0.000000 1745294912.3738
MEM 0.000000 1745294912.3749
MEM 0.000000 1745294912.3761
MEM 0.000000 1745294912.3772
