CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/1231.py
MEM 50.527344 1745294912.1248
MEM 50.527344 1745294912.1260
MEM 50.527344 1745294912.1271
MEM 50.527344 1745294912.1283
MEM 50.527344 1745294912.1295
MEM 50.527344 1745294912.1306
MEM 50.527344 1745294912.1317
MEM 50.527344 1745294912.1329
MEM 50.527344 1745294912.1356
MEM 50.527344 1745294912.1367
MEM 50.527344 1745294912.1378
MEM 50.527344 1745294912.1390
MEM 50.527344 1745294912.1401
MEM 50.527344 1745294912.1412
MEM 50.527344 1745294912.1423
MEM 50.527344 1745294912.1434
MEM 50.527344 1745294912.1445
MEM 50.527344 1745294912.1457
MEM 50.527344 1745294912.1468
MEM 50.527344 1745294912.1479
MEM 50.527344 1745294912.1490
MEM 50.527344 1745294912.1501
MEM 50.527344 1745294912.1512
MEM 50.527344 1745294912.1524
MEM 50.527344 1745294912.1535
MEM 50.527344 1745294912.1565
MEM 50.527344 1745294912.1576
MEM 50.527344 1745294912.1588
MEM 50.527344 1745294912.1599
MEM 50.527344 1745294912.1610
MEM 50.527344 1745294912.1621
MEM 50.527344 1745294912.1633
MEM 50.527344 1745294912.1644
MEM 50.527344 1745294912.1655
MEM 50.527344 1745294912.1666
MEM 50.527344 1745294912.1678
MEM 50.527344 1745294912.1689
MEM 50.527344 1745294912.1700
MEM 50.527344 1745294912.1711
MEM 50.527344 1745294912.1723
MEM 50.527344 1745294912.1735
MEM 50.527344 1745294912.1746
MEM 50.527344 1745294912.1758
MEM 50.527344 1745294912.1769
MEM 50.527344 1745294912.1781
MEM 50.527344 1745294912.1805
MEM 50.527344 1745294912.1817
MEM 50.527344 1745294912.1828
MEM 50.527344 1745294912.1839
MEM 50.527344 1745294912.1851
MEM 50.527344 1745294912.1862
MEM 50.527344 1745294912.1873
MEM 50.527344 1745294912.1885
MEM 50.527344 1745294912.1896
MEM 50.527344 1745294912.1907
MEM 50.527344 1745294912.1918
MEM 50.527344 1745294912.1930
MEM 50.527344 1745294912.1941
MEM 50.527344 1745294912.1952
MEM 50.527344 1745294912.1974
MEM 50.527344 1745294912.1986
MEM 50.527344 1745294912.1997
MEM 50.527344 1745294912.2008
MEM 50.527344 1745294912.2019
MEM 50.527344 1745294912.2031
MEM 50.527344 1745294912.2042
MEM 50.527344 1745294912.2053
MEM 50.527344 1745294912.2064
MEM 50.527344 1745294912.2075
MEM 50.527344 1745294912.2087
MEM 50.527344 1745294912.2145
MEM 50.527344 1745294912.2157
MEM 50.527344 1745294912.2168
MEM 50.527344 1745294912.2180
MEM 50.527344 1745294912.2191
MEM 50.527344 1745294912.2202
MEM 50.527344 1745294912.2214
MEM 50.527344 1745294912.2225
MEM 50.527344 1745294912.2237
MEM 50.527344 1745294912.2248
MEM 50.527344 1745294912.2259
MEM 50.527344 1745294912.2270
MEM 50.527344 1745294912.2282
MEM 50.527344 1745294912.2293
MEM 50.527344 1745294912.2304
MEM 50.527344 1745294912.2316
MEM 50.527344 1745294912.2355
MEM 50.527344 1745294912.2367
MEM 50.527344 1745294912.2378
MEM 50.527344 1745294912.2390
MEM 50.527344 1745294912.2401
MEM 50.527344 1745294912.2413
MEM 50.527344 1745294912.2424
MEM 50.527344 1745294912.2436
MEM 50.527344 1745294912.2447
MEM 50.527344 1745294912.2458
MEM 50.527344 1745294912.2470
MEM 50.527344 1745294912.2481
MEM 50.527344 1745294912.2492
MEM 50.527344 1745294912.2503
MEM 50.527344 1745294912.2514
MEM 50.527344 1745294912.2526
MEM 50.527344 1745294912.2537
MEM 50.527344 1745294912.2548
MEM 50.527344 1745294912.2560
MEM 50.527344 1745294912.2571
MEM 50.527344 1745294912.2583
MEM 50.527344 1745294912.2594
MEM 50.527344 1745294912.2606
MEM 50.527344 1745294912.2617
MEM 50.527344 1745294912.2629
MEM 50.527344 1745294912.2641
MEM 50.527344 1745294912.2652
MEM 50.527344 1745294912.2663
MEM 50.527344 1745294912.2674
MEM 50.527344 1745294912.2686
MEM 50.527344 1745294912.2697
MEM 50.527344 1745294912.2708
MEM 50.527344 1745294912.2719
MEM 50.527344 1745294912.2766
MEM 50.527344 1745294912.2778
MEM 50.527344 1745294912.2789
MEM 50.527344 1745294912.2800
MEM 50.527344 1745294912.2812
MEM 50.527344 1745294912.2823
MEM 50.527344 1745294912.2835
MEM 50.527344 1745294912.2846
MEM 50.527344 1745294912.2857
MEM 50.527344 1745294912.2868
MEM 50.527344 1745294912.2880
MEM 50.527344 1745294912.2891
MEM 50.527344 1745294912.2903
MEM 50.527344 1745294912.2914
MEM 50.527344 1745294912.2926
MEM 50.527344 1745294912.2937
MEM 50.527344 1745294912.2949
MEM 50.527344 1745294912.2960
MEM 50.527344 1745294912.2971
MEM 50.527344 1745294912.2983
MEM 50.527344 1745294912.2994
MEM 50.527344 1745294912.3006
MEM 50.527344 1745294912.3017
MEM 50.527344 1745294912.3029
MEM 50.527344 1745294912.3040
MEM 50.527344 1745294912.3052
MEM 50.527344 1745294912.3063
MEM 50.527344 1745294912.3075
MEM 50.527344 1745294912.3086
MEM 50.527344 1745294912.3097
MEM 50.527344 1745294912.3109
MEM 50.527344 1745294912.3120
MEM 50.527344 1745294912.3132
MEM 50.527344 1745294912.3143
MEM 50.527344 1745294912.3175
MEM 50.527344 1745294912.3187
MEM 50.527344 1745294912.3199
MEM 50.527344 1745294912.3211
MEM 50.527344 1745294912.3222
MEM 50.527344 1745294912.3255
MEM 50.527344 1745294912.3267
MEM 50.527344 1745294912.3278
MEM 50.527344 1745294912.3290
MEM 50.527344 1745294912.3301
MEM 50.527344 1745294912.3313
MEM 50.527344 1745294912.3324
MEM 50.527344 1745294912.3336
MEM 50.527344 1745294912.3347
MEM 50.527344 1745294912.3359
MEM 50.527344 1745294912.3370
MEM 50.527344 1745294912.3382
MEM 50.527344 1745294912.3393
MEM 50.527344 1745294912.3404
MEM 50.527344 1745294912.3416
MEM 50.527344 1745294912.3427
MEM 50.527344 1745294912.3439
MEM 50.527344 1745294912.3450
MEM 50.527344 1745294912.3462
MEM 50.527344 1745294912.3473
MEM 50.527344 1745294912.3485
MEM 50.527344 1745294912.3535
MEM 50.527344 1745294912.3547
MEM 50.527344 1745294912.3558
MEM 50.527344 1745294912.3570
MEM 50.527344 1745294912.3581
MEM 50.527344 1745294912.3593
MEM 50.527344 1745294912.3604
MEM 50.527344 1745294912.3616
MEM 50.527344 1745294912.3627
MEM 50.527344 1745294912.3639
MEM 49.609375 1745294912.3650
MEM 0.000000 1745294912.3662
MEM 0.000000 1745294912.3674
MEM 0.000000 1745294912.3685
MEM 0.000000 1745294912.3697
MEM 0.000000 1745294912.3708
MEM 0.000000 1745294912.3719
